id,creation_date,is_admin_closure,is_removed,ref,marque,statuts,types,contrat,"type ticket",pseudo
501141,"2023-10-04 19:42:11",0,0,TTLMP750SP53,TITAN,"DDG par la station, un admin doit modérer cette demande.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","Ghizlane "
501219,"2023-10-05 07:20:08",0,0,ELMP145SP46,ERBAUER,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","Ghizlane "
501260,"2023-10-05 09:05:11",0,0,GL3AQ-39947-145,"NO NAME","La station doit faire un diagnostic de la machine.","Réparation sous garantie","BCM JIWEI ","Demande de réparation en station.",Serge
501272,"2023-10-05 09:41:30",0,0,TTLMP875SP56VS,TITAN,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
501414,"2023-10-05 15:42:42",0,0,"BCF31 / 33 - 4T - 22","BESTGREEN EXPERT","La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BCM Sunseeker","Demande de réparation en station.","01 - Agent Technique SWAP"
501433,"2023-10-05 18:07:03",0,0,FRT7550M-1,FEIDER,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Nadine
501551,"2023-10-06 10:55:11",0,0,ELMP145SP46,ERBAUER,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","Ghizlane "
501566,"2023-10-06 12:14:09",0,0,JOZ-YFT57C-220V,MYPROJECT,"La station doit faire un diagnostic de la machine.",NULL,Kaufland,"Demande de Garantie",NULL
501580,"2023-10-06 12:45:16",0,0,RAC173PTIL-A,RACING,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Nadine
501684,"2023-10-06 14:54:57",0,0,HCOMBID65,HYUNDAI,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
501937,"2023-10-08 10:31:54",0,0,HTDT561RP-A,HYUNDAI,"La station doit faire un diagnostic de la machine.",NULL,"BUILDER / TCK","Demande de Garantie","Marc SWAP 82"
501938,"2023-10-08 11:00:27",0,0,HBT196-1,HYUNDAI,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP"
502143,"2023-10-09 12:21:24",0,0,TTLMP750SP53,TITAN,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
502153,"2023-10-09 12:41:14",1,0,HG2201-PL-A,HYUNDAI,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
502158,"2023-10-09 12:58:01",0,0,RAY8TVLS,RAYCER,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Frédéric
502164,"2023-10-09 13:06:46",1,0,MTP150BS-2,"MAC ALLISTER","DDG par la station, un admin doit modérer cette demande.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
502334,"2023-10-10 12:55:09",0,0,HDBTD50-AC,HYUNDAI,"Modération par un administrateur du devis proposé par la station",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
502363,"2023-10-10 15:32:34",0,0,HTDEN4640VT,HYUNDAI,"Une demande de garantie a été effectuée. La demande est en cours de modération par SWAP","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Richard DANIELI"
502381,"2023-10-11 06:08:47",0,0,HBP1200,HYUNDAI,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP"
502383,"2023-10-11 07:09:17",0,0,HFT200,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Marc SWAP 82"
502393,"2023-10-11 08:52:38",0,0,PPLMP144SP46ES-2,"PERFORMANCE POWER","Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
502395,"2023-10-11 08:56:14",0,0,TTLMP675SP51-M&S,TITAN,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
502396,"2023-10-11 08:57:32",0,0,HTDT5075-A,HYUNDAI,"La station établit son devis pour réparer la machine",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","Ghizlane "
502397,"2023-10-11 09:00:11",0,0,HTDT5075-A1,HYUNDAI,"La prestation n'a pas pu aboutir",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
502398,"2023-10-11 09:01:21",0,0,TTLMP170SP53,TITAN,"En attente de paiement du panier par le client",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
502401,"2023-10-11 09:23:27",0,0,MLMP550SP46-M&S,"MAC ALLISTER","Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
502433,"2023-10-11 12:50:00",0,0,51000300,IKRA,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","Système U - IKRA GMBH","Demande de réparation en station.","Chloe T"
502436,"2023-10-11 12:53:11",0,0,RAC511BSRP-A,RACING,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Ghizlane "
502452,"2023-10-11 13:43:00",0,0,HDCBE1400,HYUNDAI,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Nadine
502457,"2023-10-11 13:48:50",0,0,HG4000-A,HYUNDAI,"La station doit faire un diagnostic de la machine.",NULL,"BUILDER / TCK","Demande de Garantie","SWAP PL"
502520,"2023-10-11 22:22:16",0,0,JOZ-YFT57C-220V,MYPROJECT,"La station doit faire un diagnostic de la machine.",NULL,Kaufland,"Demande de Garantie",NULL
502605,"2023-10-12 07:37:11",1,0,600094149,GARDENSTAR,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","Auchan retail international","Demande de réparation en station.","Anna R"
502651,"2023-10-12 09:04:52",0,0,HG2201-PL,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
502664,"2023-10-12 09:27:07",1,0,HG2700-1,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
502676,"2023-10-12 09:42:18",0,0,HG800-A,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
503010,"2023-10-12 13:38:42",0,0,TTLMP200SP53VS,TITAN,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
503011,"2023-10-12 13:42:18",0,0,MLMP300SP40,"MAC ALLISTER","La prestation n'a pas pu aboutir",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
503061,"2023-10-12 15:02:45",0,0,HTRTPRO5350-4-1,HYUNDAI,"La station établit son devis pour réparer la machine",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","Ghizlane "
503134,"2023-10-13 06:54:16",0,0,HTRT65,HYUNDAI,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Nadine
503324,"2023-10-13 15:28:10",0,0,HG4000-A,HYUNDAI,"La station doit faire un diagnostic de la machine.",NULL,"BUILDER / TCK","Demande de Garantie","SWAP PL"
503439,"2023-10-14 13:36:16",0,0,PPLMP167SP51,"PERFORMANCE POWER","Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
503557,"2023-10-15 09:16:53",0,0,RAC5175SPM,RACING,"La demande de pièces a été acceptée, vous recevrez votre colis sous les meilleurs délais à l'adresse indiquée.",NULL,"BUILDER / TCK","Demande de pièces dans le cadre de la garantie",Nadine
503559,"2023-10-15 09:42:31",0,0,ELMP145SP46,ERBAUER,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
503565,"2023-10-15 12:59:50",0,0,HBT75-3,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP"
503672,"2023-10-16 06:58:43",0,0,HG2700-1,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
503673,"2023-10-16 07:01:30",0,0,HDBTD50-AC,HYUNDAI,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","Ghizlane "
503677,"2023-10-16 07:20:39",1,0,HG1800i-A,HYUNDAI,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
503685,"2023-10-16 07:46:10",0,0,HG2201-PL-A,HYUNDAI,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
503709,"2023-10-16 08:33:47",0,0,TTBCP33-4,TITAN,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","Ghizlane "
503716,"2023-10-16 08:54:28",1,0,ECSP51,ERBAUER,"La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
503957,"2023-10-16 19:44:08",0,0,FGHi3500,FEIDER,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Jan
504004,"2023-10-17 07:23:36",0,0,TT6MTP52,TITAN,"L'administrateur SWAP doit établir un devis pour le client",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
504006,"2023-10-17 07:28:07",1,0,HG800-A,HYUNDAI,"La station doit faire un diagnostic de la machine.",NULL,"BUILDER / TCK","Demande de Garantie",Frédéric
504015,"2023-10-17 08:04:13",0,0,MLMP300SP40,"MAC ALLISTER","Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","Ghizlane "
504021,"2023-10-17 08:09:55",0,0,TTLMP300SP40,TITAN,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
504038,"2023-10-17 09:04:41",0,0,600094149,GARDENSTAR,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","Auchan retail international","Demande de réparation en station.","Anna R"
504063,"2023-10-17 10:01:29",1,0,"BG HT2660-22",BESTGREEN,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BCM Kingxxel","Demande de réparation en station.",Ridwane
504081,"2023-10-17 11:40:08",0,0,TTLMP300SP40,TITAN,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","Ghizlane "
504150,"2023-10-17 13:51:03",0,0,RAC432KIT,RACING,"DDG par la station, un admin doit modérer cette demande.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Ghizlane "
504158,"2023-10-17 14:15:51",1,0,FC3200PAP4-1,FEIDER,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Florian STEFANI"
504250,"2023-10-17 15:51:16",0,0,RAC52BPB-2,RACING,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
504340,"2023-10-18 07:25:54",0,0,TT5MTP33-2,TITAN,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","Ghizlane "
504390,"2023-10-18 10:01:57",0,0,HG4000-PL,HYUNDAI,"La station doit faire un diagnostic de la machine.",NULL,"BUILDER / TCK","Demande de Garantie","SWAP PL"
504511,"2023-10-18 14:53:42",0,0,"BG OM 43 (SLN43F)",BESTGREEN,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BCM Sunray","Demande de réparation en station.","01 - Agent Technique SWAP"
504559,"2023-10-19 05:34:50",0,0,RAC173PTIL-A,RACING,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Ghizlane "
504609,"2023-10-19 07:35:35",1,0,"Litchi 3500w",YUZU,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","Clim Litchi","Demande de réparation en station.","Florian MERCURI"
504632,"2023-10-19 09:16:50",0,0,TTLMP875SP56VS,TITAN,"La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
504634,"2023-10-19 09:18:50",0,0,HG5500-PL-A1,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
504659,"2023-10-19 11:10:20",0,0,MLMP550SP46-M&S,"MAC ALLISTER","Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
504697,"2023-10-19 13:37:56",0,0,TTLMP750SP53,TITAN,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
504766,"2023-10-19 14:55:20",0,0,MBCP33-4,"MAC ALLISTER","Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
504777,"2023-10-19 15:50:16",0,0,HDBT52-A,HYUNDAI,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","Ghizlane "
504846,"2023-10-20 06:57:00",0,0,HRTF220,HYUNDAI,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
504880,"2023-10-20 09:29:09",0,0,TTLMP200SP53VS,TITAN,"La prestation n'a pas pu aboutir",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
504883,"2023-10-20 09:32:44",0,0,TTLMP300SP40,TITAN,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
504901,"2023-10-20 10:14:40",0,0,HMP1318,HYUNDAI,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Ghizlane "
504912,"2023-10-20 10:50:07",0,0,EZG1600i-A-UK,ENERGIZER,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
505011,"2023-10-20 15:19:02",0,0,TTROP224,TITAN,"La station doit choisir comment s'occuper de la machine.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","Marc SWAP 82"
505411,"2023-10-23 08:43:50",0,0,MLMP675SP51-MS,"MAC ALLISTER","En attente de paiement du panier par le client",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
505419,"2023-10-23 09:11:48",0,0,HPF710,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
505464,"2023-10-23 11:42:58",0,0,HG800-B,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
505474,"2023-10-23 12:15:56",0,0,HG2201-PL-A,HYUNDAI,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
505496,"2023-10-23 12:44:16",0,0,Z-HDBT50-1,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","SWAP REUSED","Demande de réparation en station.","Marc SWAP 82"
505704,"2023-10-24 07:56:42",0,0,RACTHT264-1,RACING,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
505733,"2023-10-24 09:39:15",0,0,PPLMP167SP51,"PERFORMANCE POWER","Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
505780,"2023-10-24 13:01:15",0,0,TTLMP750SP53,TITAN,"La prestation n'a pas pu aboutir",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
505783,"2023-10-24 13:04:13",0,0,FPLM132-6,CASTORAMA,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
505785,"2023-10-24 13:05:42",0,0,M5MTP33-BP-2,"MAC ALLISTER","La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
505892,"2023-10-24 17:42:04",0,0,HTRTPRO5350-4-1,HYUNDAI,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Ghizlane "
505899,"2023-10-24 21:38:48",0,0,HG4000-PL,HYUNDAI,"La station doit faire un diagnostic de la machine.",NULL,"BUILDER / TCK","Demande de Garantie","SWAP PL"
505922,"2023-10-25 06:12:14",0,0,HG2201-PL-A,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
505990,"2023-10-25 10:28:37",0,0,HBP1200,HYUNDAI,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Nadine
505997,"2023-10-25 12:17:05",0,0,FFBE5T,FEIDER,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Marc SWAP 82"
506003,"2023-10-25 12:39:10",0,0,TTLMP675SP51-M&S,TITAN,"La prestation n'a pas pu aboutir",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
506010,"2023-10-25 12:44:54",0,0,TTLMP750SP53,TITAN,"En attente de paiement du panier par le client",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
506024,"2023-10-25 13:04:13",0,0,EZ40VCH,ENERGIZER,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
506035,"2023-10-25 13:32:57",1,0,ELMP145SP46,ERBAUER,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
506118,"2023-10-25 16:44:15",1,0,TTLMP875SP51,TITAN,"DDG par la station, un admin doit modérer cette demande.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
506174,"2023-10-26 06:51:52",0,0,HG2201-PL-A,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
506214,"2023-10-26 10:03:19",0,0,RAC42PB-2,RACING,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
506229,"2023-10-26 11:23:23",0,0,MLMP675SP51-MS,"MAC ALLISTER","Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
506231,"2023-10-26 11:26:22",0,0,HY80-A-2,HYUNDAI,"La station établit son devis pour réparer la machine",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","Ghizlane "
506373,"2023-10-26 19:34:22",0,0,RAC173PTIL-A,RACING,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Ghizlane "
506402,"2023-10-27 06:29:50",0,0,HG4000-PL,HYUNDAI,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
506414,"2023-10-27 07:01:33",0,0,HSDT30-1,HYUNDAI,"La station doit choisir comment s'occuper de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
506475,"2023-10-27 12:14:02",0,0,TTLMP200SP53VS,TITAN,"La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
506493,"2023-10-27 13:01:55",1,0,FC3200PAP4-1,FEIDER,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Florian MERCURI"
506501,"2023-10-27 13:21:48",0,0,HTRTPRO5350-4,HYUNDAI,"La prestation n'a pas pu aboutir",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
506556,"2023-10-27 14:47:38",0,0,QD6633R,MYPROJECT,"La station doit faire un diagnostic de la machine.",NULL,Kaufland,"Demande de Garantie",NULL
506635,"2023-10-28 14:21:30",0,0,"MROP224 ","MAC ALLISTER","Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
506861,"2023-10-30 08:08:02",0,0,HG2700-PL,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
506862,"2023-10-30 08:16:17",0,0,HG2201-PL-A,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
506870,"2023-10-30 09:25:42",0,0,HG2700-PL,HYUNDAI,"La station doit faire un diagnostic de la machine.",NULL,"BUILDER / TCK","Demande de Garantie","SWAP PL"
506881,"2023-10-30 10:34:06",0,0,HASBT26,HYUNDAI,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Nadine
506921,"2023-10-30 14:26:21",0,0,HTRTPRO5350-4-1,HYUNDAI,"La prestation n'a pas pu aboutir",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
507072,"2023-10-31 07:48:22",0,0,HG1800i-A,HYUNDAI,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Gamzat
507079,"2023-10-31 08:48:55",0,0,TTLMP875SP53,TITAN,"La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
507080,"2023-10-31 08:49:40",0,0,MLMP550SP46-M&S,"MAC ALLISTER","La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
507081,"2023-10-31 08:50:09",0,0,HSDT30-1,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
507083,"2023-10-31 08:53:43",0,0,ELMP170SP51,ERBAUER,"La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
507389,"2023-11-02 07:30:35",0,0,HG2201-PL-A,HYUNDAI,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
507400,"2023-11-02 07:52:28",0,0,HG2700-PL,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
507429,"2023-11-02 11:31:09",0,0,HPV20V2B3IN1,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
507431,"2023-11-02 11:38:13",0,0,CCD20V2A,CARREFOUR,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
507440,"2023-11-02 12:41:45",0,0,HBA20U2,HYUNDAI,"La station doit choisir comment s'occuper de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
507549,"2023-11-02 18:43:28",0,0,SOM-KZL2-125T,MYPROJECT,"La station doit faire un diagnostic de la machine.",NULL,Kaufland,"Demande de Garantie",NULL
507581,"2023-11-03 07:42:45",0,0,HG1800i-A,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
507583,"2023-11-03 07:57:22",0,0,HG2201-PL-A,HYUNDAI,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
507591,"2023-11-03 09:00:45",0,0,RACCOMPKIT,RACING,"Une demande de garantie a été effectuée. La demande est en cours de modération par SWAP",NULL,"BUILDER / TCK","Demande de Garantie","01 - Agent Technique SWAP"
507601,"2023-11-03 09:51:34",0,0,RACD314T-2,RACING,"La réparation a été effectuée avec succès",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","Ghizlane "
507610,"2023-11-03 10:42:05",0,0,HPF710,HYUNDAI,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
507627,"2023-11-03 13:19:30",0,0,MLMP475iSSP46,"MAC ALLISTER","Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
507746,"2023-11-04 08:42:56",0,0,SLM52C3,BESTGREEN,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BCM Sunray","Demande de réparation en station.","01 - Agent Technique SWAP"
507781,"2023-11-04 14:11:57",0,0,MFS-4300-1,BRICOMARCHE,"Une demande de garantie a été effectuée. La demande est en cours de modération par SWAP","Réparation sous garantie","BCM Johnwin","Demande de réparation en station.","01 - Agent Technique SWAP"
507965,"2023-11-05 19:40:11",0,0,HG5500-PL-A1,HYUNDAI,"La station doit faire un diagnostic de la machine.",NULL,"BUILDER / TCK","Demande de Garantie","SWAP PL"
508020,"2023-11-06 10:03:46",0,0,TTLMP167SP51,TITAN,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","HG Divers","Demande de réparation en station.","01 - Agent Technique SWAP"
