id,creation_date,last_log_time,ref,id_arbo,marque,id_status,status,contrat,type_ticket,ticket_admin,read,distributeur,station,code_barres,date_achat,ticket_total_log_count,ticket_log_count_today
509706,14.11.2023,12.02.2024,TTLMP550SP46-B&S,62,TITAN,38,"Le client doit indiquer s'il accepte ou non le devis SWAP",KINGFISHER,"Prise en charge Hors Garantie",Nadine,0,"BRICO DEPOT ANGOULEME - CHAMPNIERS (1912)",SAV16,5059340124490,2023-04-03,9,0
509712,14.11.2023,05.02.2024,MLMP675SP51-MS,62,"MAC ALLISTER",34,"La station établit son devis pour réparer la machine",KINGFISHER,"Prise en charge Hors Garantie",Nadine,0,"CASTORAMA  CLERMONT-FERRAND - AUBIERE MAG N°1436",SAV16,5059340124469,2023-07-10,3,0
509716,14.11.2023,06.02.2024,MLMP550SP46-M&S,62,"MAC ALLISTER",38,"Le client doit indiquer s'il accepte ou non le devis SWAP",KINGFISHER,"Prise en charge Hors Garantie",Nadine,0,"CASTORAMA BARENTIN N°1488","JS MOTOCULTURE",5059340124506,2022-03-07,6,0
509725,14.11.2023,05.02.2024,MLMP675SP51-MS,62,"MAC ALLISTER",62,"En attente de paiement du panier par le client",KINGFISHER,"Prise en charge Hors Garantie",Nadine,0,"CASTORAMA NANTES LA BEAUJOIRE N°1439","SERVIMAC CHEMILLE ",5059340124469,2022-03-21,10,0
509746,14.11.2023,27.02.2024,ELM18-Li,189,ERBAUER,2,"La station a fait une demande de réparation qui doit être modérée par un admin.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT MONTEREAU CANNES ÉCLUSE 1788 ",ARMREPAR,3663602418627,2022-07-27,13,0
509754,14.11.2023,15.11.2023,JHS-A016,400,ELSAY,16,"La station doit faire un diagnostic de la machine.","JHS CLIM -LECLERC","Demande de réparation en station.","Florian STEFANI",0,"LECSAV CESTAS ","LECSAV CESTAS ",3601029971769,2023-07-10,4,0
509951,15.11.2023,05.02.2024,ELMP145SP46,62,ERBAUER,35,"Modération par un administrateur du devis proposé par la station",KINGFISHER,"Prise en charge Hors Garantie",Nadine,1,"CASTORAMA BARENTIN N°1488","SAS MODIS",5059340124445,2021-06-22,4,0
510133,16.11.2023,06.12.2023,ELMP170SP51,62,ERBAUER,39,"Le client a accepté le devis, la station peut commencer la réparation",KINGFISHER,"Prise en charge Hors Garantie",Nadine,0,"CASTORAMA DARDILLY Mag N°1308","GERARD MOTOCULTURE",5059340124438,2022-04-30,14,0
510803,20.11.2023,15.12.2023,"AT4 84 HA",217,ALPINA,114,"En attente de la réception de la machine réparée par le distributeur","INVIVO Garantie","Prise en charge sous Garantie - Invivo","Florian MERCURI",0,ORMOY,"SWAP 53",8008984851344,2023-05-06,14,0
511227,22.11.2023,01.03.2024,TTCSP25,393,TITAN,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","KINGFISHER (Bronze)","Demande de réparation en station.",Leonel,1,"BRICO DEPOT MOUILLERON LE CAPTIF 2373","A-BRICO-VERT - SARL GUILLET JOGUET",5059340255804,2023-09-17,20,0
511290,22.11.2023,22.11.2023,Z-FPEP710-3,134,FEIDER,34,"La station établit son devis pour réparer la machine","SWAP REUSED","Prise en charge Hors Garantie","01 - Agent Technique SWAP",1,"BRICOPRIVE L'UNION","SWAP 82",3664142415855,2023-08-28,1,0
511395,23.11.2023,19.01.2024,HSBE402,52,HYUNDAI,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BUILDER SYSTEMS","JAMO SARL ",3661602024459,2022-01-31,20,0
511455,23.11.2023,06.02.2024,LR180-L-EU,182,SENIX,16,"La station doit faire un diagnostic de la machine.","YAT - Robots","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"LECLERC CHOLET JA-DIS",AMMECA,3459223609113,2023-04-15,11,0
511588,24.11.2023,05.02.2024,MLM3641-Li,189,"MAC ALLISTER",62,"En attente de paiement du panier par le client",KINGFISHER,"Prise en charge Hors Garantie",Nadine,1,"CASTORAMA LE HAVRE N°1489","WIART ETS ",5059340240435,2023-08-23,7,0
511626,24.11.2023,05.02.2024,ELMP170SP51,62,ERBAUER,35,"Modération par un administrateur du devis proposé par la station",KINGFISHER,"Prise en charge Hors Garantie",Nadine,1,"CASTORAMA LIMOGES MAG N°1430",SAV16,5059340124438,2022-03-10,4,0
511795,25.11.2023,05.03.2024,HG4500I,108,HYUNDAI,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,CAPITOOLS,"JACK'S ATELIER MOBILE MOTOCULTURE ",3661602027511,2022-10-21,19,1
511811,25.11.2023,02.02.2024,TTLMP170SP53,62,TITAN,2,"La station a fait une demande de réparation qui doit être modérée par un admin.",KINGFISHER,"Demande de réparation en station.",Leonel,0,"BRICO DEPOT SAUMUR","SAS MODIS",5063022057426,2023-05-24,15,0
511812,25.11.2023,06.02.2024,"CSP2525 (PN2500-2A)",39,BRICOMARCHE,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BCM Johnwin","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRISYLVAL - BRICOMARCHE","GILLES MAGNIER",3999991696699,2023-03-15,16,0
512024,27.11.2023,21.02.2024,HCOMBIBP50-A,858,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,CAPITOOLS,"SWAP 54",3661602026675,2023-07-03,31,0
512418,29.11.2023,22.01.2024,X-PRINT,1287,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","Marc SWAP 82",0,"BRICO DEPOT SAINT CYR SUR LOIRE N°2384","SWAP Reused 82",3661602049353,2023-11-08,11,0
512713,30.11.2023,27.02.2024,HTDT5196-A,62,HYUNDAI,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"AUCHAN SERVICES","JS MOTOCULTURE",3661602040190,2023-04-10,16,0
512716,30.11.2023,12.12.2023,TTLMP170SP53-SOLO,62,TITAN,38,"Le client doit indiquer s'il accepte ou non le devis SWAP",KINGFISHER,"Prise en charge Hors Garantie",Nadine,0,"BRICO DEPOT","CENAC MOTOCULTURE",5063022057402,2023-08-17,4,0
512789,01.12.2023,17.01.2024,"BGTHEN40V (TPHT3627)",86,"BESTGREEN EXPERT",1,"La station doit choisir comment s'occuper de la machine.","BCM FAIRYWARE","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"LOUBEON - BRICOMARCHE pdv05666","SN MOTOCULTURE",3505391106692,2023-07-08,16,0
512930,02.12.2023,15.02.2024,MFS-4300-1,58,BRICOMARCHE,16,"La station doit faire un diagnostic de la machine.","BCM Johnwin","Demande de réparation en station.",Nadine,0,"GERAL - BRICOMARCHE 20258","GERAL - BRICOMARCHE 20258",3999991674727,2023-10-09,9,0
513128,04.12.2023,03.01.2024,HTRTPRO5350-4-1,35,HYUNDAI,62,"En attente de paiement du panier par le client","BUILDER / TCK","Prise en charge Hors Garantie",Nadine,0,"BRICO DEPOT 1904 ANNEMASSE - VETRAZ-MONTHOUX","STEPH MOTOCULTURE",3661602011466,2023-09-22,6,0
513187,04.12.2023,30.01.2024,"TTBCP43-4 ",55,TITAN,38,"Le client doit indiquer s'il accepte ou non le devis SWAP",KINGFISHER,"Prise en charge Hors Garantie",Nadine,0,"BRICO DEPOT 1714 DIJON / CHENOVE","PATRICK DEPANNAGE",5059340124278,2023-01-21,5,0
513297,05.12.2023,05.12.2023,VULCANO,758,FEIDER,34,"La station établit son devis pour réparer la machine","BUILDER / TCK","Prise en charge Hors Garantie","01 - Agent Technique SWAP",1,"LECLERC IBOS (CDA SO)",NULL,3661602030474,2023-11-03,1,0
513317,05.12.2023,17.01.2024,TTROP224,217,TITAN,34,"La station établit son devis pour réparer la machine",KINGFISHER,"Prise en charge Hors Garantie",Nadine,0,"BRICO DEPOT 1720 BEAUVAIS","GILLES MAGNIER",5059340349039,2023-03-11,6,0
513340,05.12.2023,30.01.2024,HY80-A-2,95,HYUNDAI,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.",Nadine,0,"CASTORAMA AVIGNON N°1504","THOMAS BLANCHER MOTOCULTURE",3661602008701,2023-05-31,20,0
513357,05.12.2023,29.12.2023,HFBE725TS,49,HYUNDAI,38,"Le client doit indiquer s'il accepte ou non le devis SWAP","BUILDER / TCK","Prise en charge Hors Garantie",Nadine,0,"CASTORAMA ANGLET","CAMOU HIRIBARNE",3661602024985,2023-09-14,4,0
513402,05.12.2023,14.02.2024,MLMP300SP40,62,"MAC ALLISTER",62,"En attente de paiement du panier par le client",KINGFISHER,"Prise en charge Hors Garantie",Nadine,0,"CASTORAMA NIORT 2 N° 1460","SWAP 53",5059340124513,2023-06-25,7,0
513514,06.12.2023,06.12.2023,HTRTPRO5350-4-1,35,HYUNDAI,34,"La station établit son devis pour réparer la machine","BUILDER / TCK","Prise en charge Hors Garantie","01 - Agent Technique SWAP",1,"BRICO DEPOT MOULINS TOULON SUR ALLIER  2436",TWOB-BIKE,3661602011466,2023-09-30,1,0
513656,07.12.2023,31.01.2024,TTLMP170SP53,62,TITAN,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.",KINGFISHER,"Demande de réparation en station.",Leonel,0,"BRICO DEPOT 1791 MONTBELIARD","ATELIER 2P2M",5063022057426,2023-05-20,19,0
513803,08.12.2023,26.02.2024,TTBVP25-2,68,TITAN,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","KINGFISHER (Bronze)","Demande de réparation en station.",Leonel,0,"BRICO DEPOT MOUILLERON LE CAPTIF 2373","A-BRICO-VERT - SARL GUILLET JOGUET",5059340256351,2023-11-29,26,0
513976,09.12.2023,26.02.2024,MPWP2700,104,"MAC ALLISTER",2,"La station a fait une demande de réparation qui doit être modérée par un admin.",KINGFISHER,"Demande de réparation en station.",Leonel,0,"CASTORAMA NIORT 2 N° 1460","ROMAIN MOTOCULTURE",5059340104119,2023-03-25,12,0
513984,09.12.2023,26.02.2024,ECSP51,62,ERBAUER,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT MOUILLERON LE CAPTIF 2373","A-BRICO-VERT - SARL GUILLET JOGUET",5059340255996,2023-11-04,22,0
513986,09.12.2023,05.03.2024,TTLMP750SP53,62,TITAN,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.",KINGFISHER,"Demande de réparation en station.","05 - Agent Moteur BS/Honda",1,"BRICO DEPOT PONTAULT COMBAULT (1954)",ARMREPAR,5063022057471,2023-07-08,22,4
513995,09.12.2023,25.02.2024,FBRE40V,993,FEIDER,7,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"CASTORAMA VILLABE N°1503","SOTTEJEAU MOTOCULTURE SARL ",3661602040787,2022-10-02,14,0
514162,11.12.2023,11.12.2023,FAP1630,762,FEIDER,34,"La station établit son devis pour réparer la machine","BUILDER / TCK","Prise en charge Hors Garantie","01 - Agent Technique SWAP",1,"BRICORAMA VILLIERS SUR MARNE",NULL,3700254204755,2023-12-04,1,0
514172,11.12.2023,11.12.2023,FFT200,664,FEIDER,34,"La station établit son devis pour réparer la machine","BUILDER / TCK","Prise en charge Hors Garantie","01 - Agent Technique SWAP",1,"BRICO DEPOT 2435 MONTCEAU-LES-MINES",NULL,3661602025913,2022-05-04,1,0
514173,11.12.2023,11.12.2023,FP225-KIT,134,FEIDER,34,"La station établit son devis pour réparer la machine","BUILDER / TCK","Prise en charge Hors Garantie","01 - Agent Technique SWAP",1,"BRICO DEPOT MOULINS TOULON SUR ALLIER  2436",NULL,3661602046659,2022-11-07,1,0
514240,11.12.2023,28.02.2024,"BGTREN40V (TPCS3614 Pro)",146,"BESTGREEN EXPERT",16,"La station doit faire un diagnostic de la machine.","BCM FAIRYWARE","Demande de réparation en station.","Marc SWAP 82",0,"PONTADOUR - BRICOMARCHE 04812","SWAP 82",3505391106722,2023-04-27,11,0
514333,12.12.2023,27.02.2024,GL3AQ-39947-145,704,"NO NAME",16,"La station doit faire un diagnostic de la machine.","BCM JIWEI ","Demande de Garantie","01 - Agent Technique SWAP",1,"COBRIPE - BRICOMARCHE pdv20320",NULL,3505391101956,2023-04-11,4,0
514339,12.12.2023,28.02.2024,GL3AQ-39947-145,704,"NO NAME",16,"La station doit faire un diagnostic de la machine.","BCM JIWEI ","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"COBRIPE - BRICOMARCHE pdv20320","SWAP 31",3505391101956,2023-07-03,5,0
514397,12.12.2023,13.02.2024,HBP1200,513,HYUNDAI,3,"Une demande de garantie a été effectuée. La demande est en cours de modération par SWAP","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"CASTORAMA STRASBOURG Mag N°1418","ESPACE 2 TEMPS",3661602024169,2023-05-30,20,0
514532,13.12.2023,21.12.2023,TTLMP170SP53,62,TITAN,37,"La prestation n'a pas pu aboutir",KINGFISHER,"Prise en charge Hors Garantie",Nadine,0,"BRICO DEPOT LYON ST-PRIEST 1911 ","GERARD MOTOCULTURE",5063022057426,2023-05-26,10,0
514533,13.12.2023,20.12.2023,"H 96 T 13A776KF686",217,HELINGTON,16,"La station doit faire un diagnostic de la machine.","INVIVO Garantie","Demande de Garantie","Florian MERCURI",0,"BEAUFORT en ANJOU",NULL,4008423897333,2021-07-22,2,0
514586,14.12.2023,08.01.2024,FPLMP196SP51,62,"NO NAME",62,"En attente de paiement du panier par le client",KINGFISHER,"Prise en charge Hors Garantie",Roulio,0,"BRICO DEPOT 2374 PAU - MAZERES-LEZONS","PEYRETTE MOTOCULTURE",5063022057396,2023-02-25,8,0
514606,14.12.2023,29.12.2023,FPLM132-6,62,CASTORAMA,38,"Le client doit indiquer s'il accepte ou non le devis SWAP",KINGFISHER,"Prise en charge Hors Garantie",Nadine,0,"CASTORAMA LE HAVRE N°1489","WIART ETS ",5059340359410,2023-05-16,4,0
514646,14.12.2023,27.02.2024,HTDT4650ES,62,HYUNDAI,7,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"PROCA - BRICOMARCHE pdv20085","ATELIER DU SAV",3661602049377,2023-06-28,20,0
514706,15.12.2023,02.01.2024,HTRT65-2C,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"CATREVAL - BRICOMARCHE pdv20387","SWAP 54",3661602049094,0000-00-00,7,0
514887,16.12.2023,04.03.2024,HG4000I-A1,108,HYUNDAI,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP",1,"CASTORAMA DUNKERQUE N° 2313","VERT MECANIK",3661602010162,2022-11-11,19,0
514924,17.12.2023,26.02.2024,RACPV18V4IN1,1268,RACING,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"E.LECLERC LIMOUX","SWAP 53",3661602030009,2022-10-22,14,0
515016,18.12.2023,18.12.2023,HNHPT240,105,HYUNDAI,34,"La station établit son devis pour réparer la machine","BUILDER / TCK","Prise en charge Hors Garantie","01 - Agent Technique SWAP",1,CAPITOOLS,"SWAP 82",3661602026446,2023-10-30,1,0
515017,18.12.2023,29.02.2024,65009242,189,GARDENSTAR,14,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Auchan retail international","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"AUCHAN SERVICES","ALAIN JEANNEAU - LOISIRS MOTOCULTURE",3665257021771,2022-04-06,15,0
515031,18.12.2023,18.12.2023,FPEP1200CPC,134,FEIDER,34,"La station établit son devis pour réparer la machine","BUILDER / TCK","Prise en charge Hors Garantie","01 - Agent Technique SWAP",1,"LEROY MERLIN SAINT AUNES (153)","JM CYCLE ET MOTOCULTURE",3700254203987,0000-00-00,1,0
515088,18.12.2023,05.02.2024,X-PRINT,1287,FEIDER,34,"La station établit son devis pour réparer la machine","BUILDER / TCK","Prise en charge Hors Garantie",Serge,1,"BRICO DEPOT ROANNE PARIGNY 1783","SWAP REUSED ",3661602049353,2023-11-13,3,0
515306,20.12.2023,20.12.2023,ELMP170SP51,62,ERBAUER,38,"Le client doit indiquer s'il accepte ou non le devis SWAP",KINGFISHER,"Prise en charge Hors Garantie",Nadine,0," CASTORAMA LESCAR PAU MAG N°1512","PEYRETTE MOTOCULTURE",5059340124438,2023-05-06,4,0
515322,20.12.2023,07.02.2024,TTROP224,217,TITAN,2,"La station a fait une demande de réparation qui doit être modérée par un admin.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT 1725 CHOLET","SERVIMAC JALLAIS ",5059340349039,2023-04-21,16,0
515441,21.12.2023,16.02.2024,TTLMP300SP40,62,TITAN,38,"Le client doit indiquer s'il accepte ou non le devis SWAP",KINGFISHER,"Prise en charge Hors Garantie","Jean Michel",1,"BRICO DEPOT ANGERS SAINT SYLVAIN D'ANJOU 1779 ","SERVIMAC CHEMILLE ",5059340128832,2022-01-04,10,0
515454,21.12.2023,21.12.2023,FBRE40V,993,FEIDER,34,"La station établit son devis pour réparer la machine","BUILDER / TCK","Prise en charge Hors Garantie","01 - Agent Technique SWAP",1,CAPITOOLS,"AFFUTAGE MOTOCULTURE ROUMEGOUS",3661602040787,2022-10-22,1,0
515736,22.12.2023,23.02.2024,SLM52C3,55,BESTGREEN,16,"La station doit faire un diagnostic de la machine.","BCM Sunray","Demande de réparation en station.","01 - Agent Technique SWAP",1,"LACMHEO - BRICOMARCHE PDV20257","123 ENERGIE MOTOCULTURE",3999991761472,2022-05-04,15,0
515759,23.12.2023,11.01.2024,"BG PRO 105 HRBK 13AT71SN655",217,"BESTGREEN PRO",2,"La station a fait une demande de réparation qui doit être modérée par un admin.","MTD - assist. dom.","Demande de réparation en station.",Roulio,0,"BRICO HABITAT - BRICOMARCHE PDV02736","BRICO HABITAT - BRICOMARCHE PDV02736",0,2022-03-19,5,0
516037,26.12.2023,27.02.2024,HTRT5850,35,HYUNDAI,7,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICORAMA  ST MARCELLIN SARL GLORIETTE DISTRIBUTIO","CALLET MOTOCULTURE",3661602050298,2023-12-11,12,0
516110,26.12.2023,16.02.2024,RAC5045-2C,35,RACING,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT BORDEAUX - ARTIGUES N°2371","FERRER MOTOCULTURE",3661602049476,2023-03-26,13,0
516112,26.12.2023,26.12.2023,TTLMP750SP53,62,TITAN,38,"Le client doit indiquer s'il accepte ou non le devis SWAP",KINGFISHER,"Prise en charge Hors Garantie",Nadine,0,"BRICO DEPOT AMIENS 2350",TDCMC,5063022057471,2023-11-06,4,0
516113,26.12.2023,27.02.2024,HTDER1821V,182,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICOPRIVE L'UNION","SWAP 53",3661602023247,2023-06-27,11,0
516192,27.12.2023,26.02.2024,TTCSP45,35,TITAN,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT SAUMUR","SWAP 53",5059340255934,2023-12-02,11,0
516326,28.12.2023,31.01.2024,TTLMP170SP53,62,TITAN,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.",KINGFISHER,"Demande de réparation en station.",Leonel,0,"BRICO DEPOT SAINT CYR SUR LOIRE N°2384",SAV16,5063022057426,2023-05-11,19,0
516336,28.12.2023,17.01.2024,RACTHT264-1,64,RACING,38,"Le client doit indiquer s'il accepte ou non le devis SWAP","BUILDER / TCK","Prise en charge Hors Garantie",Nadine,0,"BRICO DEPOT MOUILLERON LE CAPTIF 2373","A-BRICO-VERT - SARL GUILLET JOGUET",3661602030634,2021-11-25,9,0
